folder,filename,image_ok,mask_ok,image_width,image_height,mask_width,mask_height,same_size
dataB,02_01_012.png,True,True,800,600,800,600,True
dataB,02_01_013.png,True,True,800,600,800,600,True
dataB,02_01_022.png,True,True,800,600,800,600,True
dataB,02_01_023.png,True,True,800,600,800,600,True
dataB,02_01_032.png,True,True,800,600,800,600,True
dataB,02_01_033.png,True,True,800,600,800,600,True
dataB,02_01_042.png,True,True,800,600,800,600,True
dataB,02_01_043.png,True,True,800,600,800,600,True
dataB,02_01_052.png,True,True,800,600,800,600,True
dataB,02_01_053.png,True,True,800,600,800,600,True
dataB,02_01_062.png,True,True,800,600,800,600,True
dataB,02_01_063.png,True,True,800,600,800,600,True
dataB,02_01_072.png,True,True,800,600,800,600,True
dataB,02_01_073.png,True,True,800,600,800,600,True
dataB,02_01_082.png,True,True,800,600,800,600,True
dataB,02_01_083.png,True,True,800,600,800,600,True
dataB,02_01_092.png,True,True,800,600,800,600,True
dataB,02_01_093.png,True,True,800,600,800,600,True
dataB,02_01_102.png,True,True,800,600,800,600,True
dataB,02_01_103.png,True,True,800,600,800,600,True
dataB,02_01_112.png,True,True,800,600,800,600,True
dataB,02_01_113.png,True,True,800,600,800,600,True
dataB,02_01_122.png,True,True,800,600,800,600,True
dataB,02_01_123.png,True,True,800,600,800,600,True
dataB,02_01_132.png,True,True,800,600,800,600,True
dataB,02_01_133.png,True,True,800,600,800,600,True
dataB,02_01_142.png,True,True,800,600,800,600,True
dataB,02_01_143.png,True,True,800,600,800,600,True
dataB,02_01_152.png,True,True,800,600,800,600,True
dataB,02_01_153.png,True,True,800,600,800,600,True
dataB,02_01_162.png,True,True,800,600,800,600,True
dataB,02_01_163.png,True,True,800,600,800,600,True
dataB,02_01_172.png,True,True,800,600,800,600,True
dataB,02_01_173.png,True,True,800,600,800,600,True
dataB,02_01_182.png,True,True,800,600,800,600,True
dataB,02_01_183.png,True,True,800,600,800,600,True
dataB,02_01_192.png,True,True,800,600,800,600,True
dataB,02_01_193.png,True,True,800,600,800,600,True
dataB,02_01_202.png,True,True,800,600,800,600,True
dataB,02_01_203.png,True,True,800,600,800,600,True
dataB,02_01_212.png,True,True,800,600,800,600,True
dataB,02_01_213.png,True,True,800,600,800,600,True
dataB,02_01_222.png,True,True,800,600,800,600,True
dataB,02_01_223.png,True,True,800,600,800,600,True
dataB,02_01_232.png,True,True,800,600,800,600,True
dataB,02_01_233.png,True,True,800,600,800,600,True
dataB,02_01_242.png,True,True,800,600,800,600,True
dataB,02_01_243.png,True,True,800,600,800,600,True
dataB,02_02_002.png,True,True,800,600,800,600,True
dataB,02_02_003.png,True,True,800,600,800,600,True
dataB,02_02_012.png,True,True,800,600,800,600,True
dataB,02_02_013.png,True,True,800,600,800,600,True
dataB,02_02_022.png,True,True,800,600,800,600,True
dataB,02_02_023.png,True,True,800,600,800,600,True
dataB,02_02_032.png,True,True,800,600,800,600,True
dataB,02_02_033.png,True,True,800,600,800,600,True
dataB,02_02_042.png,True,True,800,600,800,600,True
dataB,02_02_043.png,True,True,800,600,800,600,True
dataB,02_02_052.png,True,True,800,600,800,600,True
dataB,02_02_053.png,True,True,800,600,800,600,True
dataB,02_02_062.png,True,True,800,600,800,600,True
dataB,02_02_063.png,True,True,800,600,800,600,True
dataB,02_02_072.png,True,True,800,600,800,600,True
dataB,02_02_073.png,True,True,800,600,800,600,True
dataB,02_02_082.png,True,True,800,600,800,600,True
dataB,02_02_083.png,True,True,800,600,800,600,True
dataB,02_02_092.png,True,True,800,600,800,600,True
dataB,02_02_093.png,True,True,800,600,800,600,True
dataB,02_02_102.png,True,True,800,600,800,600,True
dataB,02_02_103.png,True,True,800,600,800,600,True
dataB,02_02_112.png,True,True,800,600,800,600,True
dataB,02_02_113.png,True,True,800,600,800,600,True
dataB,02_02_122.png,True,True,800,600,800,600,True
dataB,02_02_123.png,True,True,800,600,800,600,True
dataB,02_02_132.png,True,True,800,600,800,600,True
dataB,02_02_133.png,True,True,800,600,800,600,True
dataB,02_02_142.png,True,True,800,600,800,600,True
dataB,02_02_143.png,True,True,800,600,800,600,True
dataB,02_02_152.png,True,True,800,600,800,600,True
dataB,02_02_153.png,True,True,800,600,800,600,True
dataB,02_02_162.png,True,True,800,600,800,600,True
dataB,02_02_163.png,True,True,800,600,800,600,True
dataB,02_02_172.png,True,True,800,600,800,600,True
dataB,02_02_173.png,True,True,800,600,800,600,True
dataB,02_02_182.png,True,True,800,600,800,600,True
dataB,02_02_183.png,True,True,800,600,800,600,True
dataB,02_02_192.png,True,True,800,600,800,600,True
dataB,02_02_193.png,True,True,800,600,800,600,True
dataB,02_02_202.png,True,True,800,600,800,600,True
dataB,02_02_203.png,True,True,800,600,800,600,True
dataB,02_02_212.png,True,True,800,600,800,600,True
dataB,02_02_213.png,True,True,800,600,800,600,True
dataB,02_02_222.png,True,True,800,600,800,600,True
dataB,02_02_223.png,True,True,800,600,800,600,True
dataB,02_02_232.png,True,True,800,600,800,600,True
dataB,02_02_233.png,True,True,800,600,800,600,True
dataB,02_02_242.png,True,True,800,600,800,600,True
dataB,02_02_243.png,True,True,800,600,800,600,True
dataB,03_00_002.png,True,True,800,600,800,600,True
dataB,03_00_003.png,True,True,800,600,800,600,True
dataB,03_00_012.png,True,True,800,600,800,600,True
dataB,03_00_013.png,True,True,800,600,800,600,True
dataB,03_00_022.png,True,True,800,600,800,600,True
dataB,03_00_023.png,True,True,800,600,800,600,True
dataB,03_00_032.png,True,True,800,600,800,600,True
dataB,03_00_033.png,True,True,800,600,800,600,True
dataB,03_00_042.png,True,True,800,600,800,600,True
dataB,03_00_043.png,True,True,800,600,800,600,True
dataB,03_00_052.png,True,True,800,600,800,600,True
dataB,03_00_053.png,True,True,800,600,800,600,True
dataB,03_00_062.png,True,True,800,600,800,600,True
dataB,03_00_063.png,True,True,800,600,800,600,True
dataB,03_00_072.png,True,True,800,600,800,600,True
dataB,03_00_073.png,True,True,800,600,800,600,True
dataB,03_00_082.png,True,True,800,600,800,600,True
dataB,03_00_083.png,True,True,800,600,800,600,True
dataB,03_00_092.png,True,True,800,600,800,600,True
dataB,03_00_093.png,True,True,800,600,800,600,True
dataB,03_00_102.png,True,True,800,600,800,600,True
dataB,03_00_103.png,True,True,800,600,800,600,True
dataB,03_00_112.png,True,True,800,600,800,600,True
dataB,03_00_113.png,True,True,800,600,800,600,True
dataB,03_00_122.png,True,True,800,600,800,600,True
dataB,03_00_123.png,True,True,800,600,800,600,True
dataB,03_00_132.png,True,True,800,600,800,600,True
dataB,03_00_133.png,True,True,800,600,800,600,True
dataB,03_00_142.png,True,True,800,600,800,600,True
dataB,03_00_143.png,True,True,800,600,800,600,True
dataB,03_00_152.png,True,True,800,600,800,600,True
dataB,03_00_153.png,True,True,800,600,800,600,True
dataB,03_00_162.png,True,True,800,600,800,600,True
dataB,03_00_163.png,True,True,800,600,800,600,True
dataB,03_00_172.png,True,True,800,600,800,600,True
dataB,03_00_173.png,True,True,800,600,800,600,True
dataB,03_00_182.png,True,True,800,600,800,600,True
dataB,03_00_183.png,True,True,800,600,800,600,True
dataB,03_00_192.png,True,True,800,600,800,600,True
dataB,03_00_193.png,True,True,800,600,800,600,True
dataB,03_00_202.png,True,True,800,600,800,600,True
dataB,03_00_203.png,True,True,800,600,800,600,True
dataB,03_00_212.png,True,True,800,600,800,600,True
dataB,03_00_213.png,True,True,800,600,800,600,True
dataB,03_00_222.png,True,True,800,600,800,600,True
dataB,03_00_223.png,True,True,800,600,800,600,True
dataB,03_00_232.png,True,True,800,600,800,600,True
dataB,03_00_233.png,True,True,800,600,800,600,True
dataB,03_00_242.png,True,True,800,600,800,600,True
dataB,03_00_243.png,True,True,800,600,800,600,True
dataB,03_01_002.png,True,True,800,600,800,600,True
dataB,03_01_003.png,True,True,800,600,800,600,True
dataB,03_01_012.png,True,True,800,600,800,600,True
dataB,03_01_013.png,True,True,800,600,800,600,True
dataB,03_01_022.png,True,True,800,600,800,600,True
dataB,03_01_023.png,True,True,800,600,800,600,True
dataB,03_01_032.png,True,True,800,600,800,600,True
dataB,03_01_033.png,True,True,800,600,800,600,True
dataB,03_01_042.png,True,True,800,600,800,600,True
dataB,03_01_043.png,True,True,800,600,800,600,True
dataB,03_01_052.png,True,True,800,600,800,600,True
dataB,03_01_053.png,True,True,800,600,800,600,True
dataB,03_01_062.png,True,True,800,600,800,600,True
dataB,03_01_063.png,True,True,800,600,800,600,True
dataB,03_01_072.png,True,True,800,600,800,600,True
dataB,03_01_073.png,True,True,800,600,800,600,True
dataB,03_01_082.png,True,True,800,600,800,600,True
dataB,03_01_083.png,True,True,800,600,800,600,True
dataB,03_01_092.png,True,True,800,600,800,600,True
dataB,03_01_093.png,True,True,800,600,800,600,True
dataB,03_01_102.png,True,True,800,600,800,600,True
dataB,03_01_103.png,True,True,800,600,800,600,True
dataB,03_01_112.png,True,True,800,600,800,600,True
dataB,03_01_113.png,True,True,800,600,800,600,True
dataB,03_01_122.png,True,True,800,600,800,600,True
dataB,03_01_123.png,True,True,800,600,800,600,True
dataB,03_01_132.png,True,True,800,600,800,600,True
dataB,03_01_133.png,True,True,800,600,800,600,True
dataB,03_01_142.png,True,True,800,600,800,600,True
dataB,03_01_143.png,True,True,800,600,800,600,True
dataB,03_01_152.png,True,True,800,600,800,600,True
dataB,03_01_153.png,True,True,800,600,800,600,True
dataB,03_01_162.png,True,True,800,600,800,600,True
dataB,03_01_163.png,True,True,800,600,800,600,True
dataB,03_01_172.png,True,True,800,600,800,600,True
dataB,03_01_173.png,True,True,800,600,800,600,True
dataB,03_01_182.png,True,True,800,600,800,600,True
dataB,03_01_183.png,True,True,800,600,800,600,True
dataB,03_01_192.png,True,True,800,600,800,600,True
dataB,03_01_193.png,True,True,800,600,800,600,True
dataB,03_01_202.png,True,True,800,600,800,600,True
dataB,03_01_203.png,True,True,800,600,800,600,True
dataB,03_01_212.png,True,True,800,600,800,600,True
dataB,03_01_213.png,True,True,800,600,800,600,True
dataB,03_01_222.png,True,True,800,600,800,600,True
dataB,03_01_223.png,True,True,800,600,800,600,True
dataB,03_01_232.png,True,True,800,600,800,600,True
dataB,03_01_233.png,True,True,800,600,800,600,True
dataB,03_01_242.png,True,True,800,600,800,600,True
dataB,03_01_243.png,True,True,800,600,800,600,True
dataB,04_00_002.png,True,True,800,600,800,600,True
dataB,04_00_003.png,True,True,800,600,800,600,True
dataB,04_00_012.png,True,True,800,600,800,600,True
dataB,04_00_013.png,True,True,800,600,800,600,True
dataB,04_00_022.png,True,True,800,600,800,600,True
dataB,04_00_023.png,True,True,800,600,800,600,True
dataB,04_00_032.png,True,True,800,600,800,600,True
dataB,04_00_033.png,True,True,800,600,800,600,True
dataB,04_00_042.png,True,True,800,600,800,600,True
dataB,04_00_043.png,True,True,800,600,800,600,True
dataB,04_00_052.png,True,True,800,600,800,600,True
dataB,04_00_053.png,True,True,800,600,800,600,True
dataB,04_00_062.png,True,True,800,600,800,600,True
dataB,04_00_063.png,True,True,800,600,800,600,True
dataB,04_00_072.png,True,True,800,600,800,600,True
dataB,04_00_073.png,True,True,800,600,800,600,True
dataB,04_00_082.png,True,True,800,600,800,600,True
dataB,04_00_083.png,True,True,800,600,800,600,True
dataB,04_00_092.png,True,True,800,600,800,600,True
dataB,04_00_093.png,True,True,800,600,800,600,True
dataB,04_00_102.png,True,True,800,600,800,600,True
dataB,04_00_103.png,True,True,800,600,800,600,True
dataB,04_00_112.png,True,True,800,600,800,600,True
dataB,04_00_113.png,True,True,800,600,800,600,True
dataB,04_00_122.png,True,True,800,600,800,600,True
dataB,04_00_123.png,True,True,800,600,800,600,True
dataB,04_00_132.png,True,True,800,600,800,600,True
dataB,04_00_133.png,True,True,800,600,800,600,True
dataB,04_00_142.png,True,True,800,600,800,600,True
dataB,04_00_143.png,True,True,800,600,800,600,True
dataB,04_00_152.png,True,True,800,600,800,600,True
dataB,04_00_153.png,True,True,800,600,800,600,True
dataB,04_00_162.png,True,True,800,600,800,600,True
dataB,04_00_163.png,True,True,800,600,800,600,True
dataB,04_00_172.png,True,True,800,600,800,600,True
dataB,04_00_173.png,True,True,800,600,800,600,True
dataB,04_00_182.png,True,True,800,600,800,600,True
dataB,04_00_183.png,True,True,800,600,800,600,True
dataB,04_00_192.png,True,True,800,600,800,600,True
dataB,04_00_193.png,True,True,800,600,800,600,True
dataB,04_00_202.png,True,True,800,600,800,600,True
dataB,04_00_203.png,True,True,800,600,800,600,True
dataB,04_00_212.png,True,True,800,600,800,600,True
dataB,04_00_213.png,True,True,800,600,800,600,True
dataB,04_00_222.png,True,True,800,600,800,600,True
dataB,04_00_223.png,True,True,800,600,800,600,True
dataB,04_00_232.png,True,True,800,600,800,600,True
dataB,04_00_233.png,True,True,800,600,800,600,True
dataB,04_00_242.png,True,True,800,600,800,600,True
dataB,04_00_243.png,True,True,800,600,800,600,True
dataB,05_00_002.png,True,True,800,600,800,600,True
dataB,05_00_003.png,True,True,800,600,800,600,True
dataB,05_00_012.png,True,True,800,600,800,600,True
dataB,05_00_013.png,True,True,800,600,800,600,True
dataB,05_00_022.png,True,True,800,600,800,600,True
dataB,05_00_023.png,True,True,800,600,800,600,True
dataB,05_00_032.png,True,True,800,600,800,600,True
dataB,05_00_033.png,True,True,800,600,800,600,True
dataB,05_00_042.png,True,True,800,600,800,600,True
dataB,05_00_043.png,True,True,800,600,800,600,True
dataB,05_00_052.png,True,True,800,600,800,600,True
dataB,05_00_053.png,True,True,800,600,800,600,True
dataB,05_00_062.png,True,True,800,600,800,600,True
dataB,05_00_063.png,True,True,800,600,800,600,True
dataB,05_00_072.png,True,True,800,600,800,600,True
dataB,05_00_073.png,True,True,800,600,800,600,True
dataB,05_00_082.png,True,True,800,600,800,600,True
dataB,05_00_083.png,True,True,800,600,800,600,True
dataB,05_00_092.png,True,True,800,600,800,600,True
dataB,05_00_093.png,True,True,800,600,800,600,True
dataB,05_00_102.png,True,True,800,600,800,600,True
dataB,05_00_103.png,True,True,800,600,800,600,True
dataB,05_00_112.png,True,True,800,600,800,600,True
dataB,05_00_113.png,True,True,800,600,800,600,True
dataB,05_00_122.png,True,True,800,600,800,600,True
dataB,05_00_123.png,True,True,800,600,800,600,True
dataB,05_00_132.png,True,True,800,600,800,600,True
dataB,05_00_133.png,True,True,800,600,800,600,True
dataB,05_00_142.png,True,True,800,600,800,600,True
dataB,05_00_143.png,True,True,800,600,800,600,True
dataB,05_00_152.png,True,True,800,600,800,600,True
dataB,05_00_153.png,True,True,800,600,800,600,True
dataB,05_00_162.png,True,True,800,600,800,600,True
dataB,05_00_163.png,True,True,800,600,800,600,True
dataB,05_00_172.png,True,True,800,600,800,600,True
dataB,05_00_173.png,True,True,800,600,800,600,True
dataB,05_00_182.png,True,True,800,600,800,600,True
dataB,05_00_183.png,True,True,800,600,800,600,True
dataB,05_00_192.png,True,True,800,600,800,600,True
dataB,05_00_193.png,True,True,800,600,800,600,True
dataB,05_00_202.png,True,True,800,600,800,600,True
dataB,05_00_203.png,True,True,800,600,800,600,True
dataB,05_00_212.png,True,True,800,600,800,600,True
dataB,05_00_213.png,True,True,800,600,800,600,True
dataB,05_00_222.png,True,True,800,600,800,600,True
dataB,05_00_223.png,True,True,800,600,800,600,True
dataB,05_00_232.png,True,True,800,600,800,600,True
dataB,05_00_233.png,True,True,800,600,800,600,True
dataB,05_00_242.png,True,True,800,600,800,600,True
dataB,05_00_243.png,True,True,800,600,800,600,True
dataB,06_00_002.png,True,True,800,600,800,600,True
dataB,06_00_003.png,True,True,800,600,800,600,True
dataB,06_00_012.png,True,True,800,600,800,600,True
dataB,06_00_013.png,True,True,800,600,800,600,True
dataB,06_00_022.png,True,True,800,600,800,600,True
dataB,06_00_023.png,True,True,800,600,800,600,True
dataB,06_00_032.png,True,True,800,600,800,600,True
dataB,06_00_033.png,True,True,800,600,800,600,True
dataB,06_00_042.png,True,True,800,600,800,600,True
dataB,06_00_043.png,True,True,800,600,800,600,True
dataB,06_00_052.png,True,True,800,600,800,600,True
dataB,06_00_053.png,True,True,800,600,800,600,True
dataB,06_00_062.png,True,True,800,600,800,600,True
dataB,06_00_063.png,True,True,800,600,800,600,True
dataB,06_00_072.png,True,True,800,600,800,600,True
dataB,06_00_073.png,True,True,800,600,800,600,True
dataB,06_00_082.png,True,True,800,600,800,600,True
dataB,06_00_083.png,True,True,800,600,800,600,True
dataB,06_00_092.png,True,True,800,600,800,600,True
dataB,06_00_093.png,True,True,800,600,800,600,True
dataB,06_00_102.png,True,True,800,600,800,600,True
dataB,06_00_103.png,True,True,800,600,800,600,True
dataB,06_00_112.png,True,True,800,600,800,600,True
dataB,06_00_113.png,True,True,800,600,800,600,True
dataB,06_00_122.png,True,True,800,600,800,600,True
dataB,06_00_123.png,True,True,800,600,800,600,True
dataB,06_00_132.png,True,True,800,600,800,600,True
dataB,06_00_133.png,True,True,800,600,800,600,True
dataB,06_00_142.png,True,True,800,600,800,600,True
dataB,06_00_143.png,True,True,800,600,800,600,True
dataB,06_00_152.png,True,True,800,600,800,600,True
dataB,06_00_153.png,True,True,800,600,800,600,True
dataB,06_00_162.png,True,True,800,600,800,600,True
dataB,06_00_163.png,True,True,800,600,800,600,True
dataB,06_00_172.png,True,True,800,600,800,600,True
dataB,06_00_173.png,True,True,800,600,800,600,True
dataB,06_00_182.png,True,True,800,600,800,600,True
dataB,06_00_183.png,True,True,800,600,800,600,True
dataB,06_00_192.png,True,True,800,600,800,600,True
dataB,06_00_193.png,True,True,800,600,800,600,True
dataB,06_00_202.png,True,True,800,600,800,600,True
dataB,06_00_203.png,True,True,800,600,800,600,True
dataB,06_00_212.png,True,True,800,600,800,600,True
dataB,06_00_213.png,True,True,800,600,800,600,True
dataB,06_00_222.png,True,True,800,600,800,600,True
dataB,06_00_223.png,True,True,800,600,800,600,True
dataB,06_00_232.png,True,True,800,600,800,600,True
dataB,06_00_233.png,True,True,800,600,800,600,True
dataB,06_00_242.png,True,True,800,600,800,600,True
dataB,06_00_243.png,True,True,800,600,800,600,True
dataB,07_00_002.png,True,True,800,600,800,600,True
dataB,07_00_003.png,True,True,800,600,800,600,True
dataB,07_00_012.png,True,True,800,600,800,600,True
dataB,07_00_013.png,True,True,800,600,800,600,True
dataB,07_00_022.png,True,True,800,600,800,600,True
dataB,07_00_023.png,True,True,800,600,800,600,True
dataB,07_00_032.png,True,True,800,600,800,600,True
dataB,07_00_033.png,True,True,800,600,800,600,True
dataB,07_00_042.png,True,True,800,600,800,600,True
dataB,07_00_043.png,True,True,800,600,800,600,True
dataB,07_00_052.png,True,True,800,600,800,600,True
dataB,07_00_053.png,True,True,800,600,800,600,True
dataB,07_00_062.png,True,True,800,600,800,600,True
dataB,07_00_063.png,True,True,800,600,800,600,True
dataB,07_00_072.png,True,True,800,600,800,600,True
dataB,07_00_073.png,True,True,800,600,800,600,True
dataB,07_00_082.png,True,True,800,600,800,600,True
dataB,07_00_083.png,True,True,800,600,800,600,True
dataB,07_00_092.png,True,True,800,600,800,600,True
dataB,07_00_093.png,True,True,800,600,800,600,True
dataB,07_00_102.png,True,True,800,600,800,600,True
dataB,07_00_103.png,True,True,800,600,800,600,True
dataB,07_00_112.png,True,True,800,600,800,600,True
dataB,07_00_113.png,True,True,800,600,800,600,True
dataB,07_00_122.png,True,True,800,600,800,600,True
dataB,07_00_123.png,True,True,800,600,800,600,True
dataB,07_00_132.png,True,True,800,600,800,600,True
dataB,07_00_133.png,True,True,800,600,800,600,True
dataB,07_00_142.png,True,True,800,600,800,600,True
dataB,07_00_143.png,True,True,800,600,800,600,True
dataB,07_00_152.png,True,True,800,600,800,600,True
dataB,07_00_153.png,True,True,800,600,800,600,True
dataB,07_00_162.png,True,True,800,600,800,600,True
dataB,07_00_163.png,True,True,800,600,800,600,True
dataB,07_00_172.png,True,True,800,600,800,600,True
dataB,07_00_173.png,True,True,800,600,800,600,True
dataB,07_00_182.png,True,True,800,600,800,600,True
dataB,07_00_183.png,True,True,800,600,800,600,True
dataB,07_00_192.png,True,True,800,600,800,600,True
dataB,07_00_193.png,True,True,800,600,800,600,True
dataB,07_00_202.png,True,True,800,600,800,600,True
dataB,07_00_203.png,True,True,800,600,800,600,True
dataB,07_00_212.png,True,True,800,600,800,600,True
dataB,07_00_213.png,True,True,800,600,800,600,True
dataB,07_00_222.png,True,True,800,600,800,600,True
dataB,07_00_223.png,True,True,800,600,800,600,True
dataB,07_00_232.png,True,True,800,600,800,600,True
dataB,07_00_233.png,True,True,800,600,800,600,True
dataB,07_00_242.png,True,True,800,600,800,600,True
dataB,07_00_243.png,True,True,800,600,800,600,True
dataB,08_00_002.png,True,True,800,600,800,600,True
dataB,08_00_003.png,True,True,800,600,800,600,True
dataB,08_00_012.png,True,True,800,600,800,600,True
dataB,08_00_013.png,True,True,800,600,800,600,True
dataB,08_00_022.png,True,True,800,600,800,600,True
dataB,08_00_023.png,True,True,800,600,800,600,True
dataB,08_00_032.png,True,True,800,600,800,600,True
dataB,08_00_033.png,True,True,800,600,800,600,True
dataB,08_00_042.png,True,True,800,600,800,600,True
dataB,08_00_043.png,True,True,800,600,800,600,True
dataB,08_00_052.png,True,True,800,600,800,600,True
dataB,08_00_053.png,True,True,800,600,800,600,True
dataB,08_00_062.png,True,True,800,600,800,600,True
dataB,08_00_063.png,True,True,800,600,800,600,True
dataB,08_00_072.png,True,True,800,600,800,600,True
dataB,08_00_073.png,True,True,800,600,800,600,True
dataB,08_00_082.png,True,True,800,600,800,600,True
dataB,08_00_083.png,True,True,800,600,800,600,True
dataB,08_00_092.png,True,True,800,600,800,600,True
dataB,08_00_093.png,True,True,800,600,800,600,True
dataB,08_00_102.png,True,True,800,600,800,600,True
dataB,08_00_103.png,True,True,800,600,800,600,True
dataB,08_00_112.png,True,True,800,600,800,600,True
dataB,08_00_113.png,True,True,800,600,800,600,True
dataB,08_00_122.png,True,True,800,600,800,600,True
dataB,08_00_123.png,True,True,800,600,800,600,True
dataB,08_00_132.png,True,True,800,600,800,600,True
dataB,08_00_133.png,True,True,800,600,800,600,True
dataB,08_00_142.png,True,True,800,600,800,600,True
dataB,08_00_143.png,True,True,800,600,800,600,True
dataB,08_00_152.png,True,True,800,600,800,600,True
dataB,08_00_153.png,True,True,800,600,800,600,True
dataB,08_00_162.png,True,True,800,600,800,600,True
dataB,08_00_163.png,True,True,800,600,800,600,True
dataB,08_00_172.png,True,True,800,600,800,600,True
dataB,08_00_173.png,True,True,800,600,800,600,True
dataB,08_00_182.png,True,True,800,600,800,600,True
dataB,08_00_183.png,True,True,800,600,800,600,True
dataB,08_00_192.png,True,True,800,600,800,600,True
dataB,08_00_193.png,True,True,800,600,800,600,True
dataB,08_00_202.png,True,True,800,600,800,600,True
dataB,08_00_203.png,True,True,800,600,800,600,True
dataB,08_00_212.png,True,True,800,600,800,600,True
dataB,08_00_213.png,True,True,800,600,800,600,True
dataB,08_00_222.png,True,True,800,600,800,600,True
dataB,08_00_223.png,True,True,800,600,800,600,True
dataB,08_00_232.png,True,True,800,600,800,600,True
dataB,08_00_233.png,True,True,800,600,800,600,True
dataB,08_00_242.png,True,True,800,600,800,600,True
dataB,08_00_243.png,True,True,800,600,800,600,True
dataB,09_00_002.png,True,True,800,600,800,600,True
dataB,09_00_003.png,True,True,800,600,800,600,True
dataB,09_00_012.png,True,True,800,600,800,600,True
dataB,09_00_013.png,True,True,800,600,800,600,True
dataB,09_00_022.png,True,True,800,600,800,600,True
dataB,09_00_023.png,True,True,800,600,800,600,True
dataB,09_00_032.png,True,True,800,600,800,600,True
dataB,09_00_033.png,True,True,800,600,800,600,True
dataB,09_00_042.png,True,True,800,600,800,600,True
dataB,09_00_043.png,True,True,800,600,800,600,True
dataB,09_00_052.png,True,True,800,600,800,600,True
dataB,09_00_053.png,True,True,800,600,800,600,True
dataB,09_00_062.png,True,True,800,600,800,600,True
dataB,09_00_063.png,True,True,800,600,800,600,True
dataB,09_00_072.png,True,True,800,600,800,600,True
dataB,09_00_073.png,True,True,800,600,800,600,True
dataB,09_00_082.png,True,True,800,600,800,600,True
dataB,09_00_083.png,True,True,800,600,800,600,True
dataB,09_00_092.png,True,True,800,600,800,600,True
dataB,09_00_093.png,True,True,800,600,800,600,True
dataB,09_00_102.png,True,True,800,600,800,600,True
dataB,09_00_103.png,True,True,800,600,800,600,True
dataB,09_00_112.png,True,True,800,600,800,600,True
dataB,09_00_113.png,True,True,800,600,800,600,True
dataB,09_00_122.png,True,True,800,600,800,600,True
dataB,09_00_123.png,True,True,800,600,800,600,True
dataB,09_00_132.png,True,True,800,600,800,600,True
dataB,09_00_133.png,True,True,800,600,800,600,True
dataB,09_00_142.png,True,True,800,600,800,600,True
dataB,09_00_143.png,True,True,800,600,800,600,True
dataB,09_00_152.png,True,True,800,600,800,600,True
dataB,09_00_153.png,True,True,800,600,800,600,True
dataB,09_00_162.png,True,True,800,600,800,600,True
dataB,09_00_163.png,True,True,800,600,800,600,True
dataB,09_00_172.png,True,True,800,600,800,600,True
dataB,09_00_173.png,True,True,800,600,800,600,True
dataB,09_00_182.png,True,True,800,600,800,600,True
dataB,09_00_183.png,True,True,800,600,800,600,True
dataB,09_00_192.png,True,True,800,600,800,600,True
dataB,09_00_193.png,True,True,800,600,800,600,True
dataB,09_00_202.png,True,True,800,600,800,600,True
dataB,09_00_203.png,True,True,800,600,800,600,True
dataB,09_00_212.png,True,True,800,600,800,600,True
dataB,09_00_213.png,True,True,800,600,800,600,True
dataB,09_00_222.png,True,True,800,600,800,600,True
dataB,09_00_223.png,True,True,800,600,800,600,True
dataB,09_00_232.png,True,True,800,600,800,600,True
dataB,09_00_233.png,True,True,800,600,800,600,True
dataB,09_00_242.png,True,True,800,600,800,600,True
dataB,09_00_243.png,True,True,800,600,800,600,True
dataB,10_00_002.png,True,True,800,600,800,600,True
dataB,10_00_003.png,True,True,800,600,800,600,True
dataB,10_00_012.png,True,True,800,600,800,600,True
dataB,10_00_013.png,True,True,800,600,800,600,True
dataB,10_00_022.png,True,True,800,600,800,600,True
dataB,10_00_023.png,True,True,800,600,800,600,True
dataB,10_00_032.png,True,True,800,600,800,600,True
dataB,10_00_033.png,True,True,800,600,800,600,True
dataB,10_00_042.png,True,True,800,600,800,600,True
dataB,10_00_043.png,True,True,800,600,800,600,True
dataB,10_00_052.png,True,True,800,600,800,600,True
dataB,10_00_053.png,True,True,800,600,800,600,True
dataB,10_00_062.png,True,True,800,600,800,600,True
dataB,10_00_063.png,True,True,800,600,800,600,True
dataB,10_00_072.png,True,True,800,600,800,600,True
dataB,10_00_073.png,True,True,800,600,800,600,True
dataB,10_00_082.png,True,True,800,600,800,600,True
dataB,10_00_083.png,True,True,800,600,800,600,True
dataB,10_00_092.png,True,True,800,600,800,600,True
dataB,10_00_093.png,True,True,800,600,800,600,True
dataB,10_00_102.png,True,True,800,600,800,600,True
dataB,10_00_103.png,True,True,800,600,800,600,True
dataB,10_00_112.png,True,True,800,600,800,600,True
dataB,10_00_113.png,True,True,800,600,800,600,True
dataB,10_00_122.png,True,True,800,600,800,600,True
dataB,10_00_123.png,True,True,800,600,800,600,True
dataB,10_00_132.png,True,True,800,600,800,600,True
dataB,10_00_133.png,True,True,800,600,800,600,True
dataB,10_00_142.png,True,True,800,600,800,600,True
dataB,10_00_143.png,True,True,800,600,800,600,True
dataB,10_00_152.png,True,True,800,600,800,600,True
dataB,10_00_153.png,True,True,800,600,800,600,True
dataB,10_00_162.png,True,True,800,600,800,600,True
dataB,10_00_163.png,True,True,800,600,800,600,True
dataB,10_00_172.png,True,True,800,600,800,600,True
dataB,10_00_173.png,True,True,800,600,800,600,True
dataB,10_00_182.png,True,True,800,600,800,600,True
dataB,10_00_183.png,True,True,800,600,800,600,True
