folder,filename,image_path,mask_path,split
dataA,F61-90.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F61-90.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F61-90.png,train
dataA,F61-91.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F61-91.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F61-91.png,train
dataA,F62-1.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-1.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-1.png,train
dataA,F62-10.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-10.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-10.png,train
dataA,F62-100.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-100.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-100.png,train
dataA,F62-11.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-11.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-11.png,train
dataA,F62-20.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-20.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-20.png,train
dataA,F62-21.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-21.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-21.png,train
dataA,F62-30.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-30.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-30.png,train
dataA,F62-31.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-31.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-31.png,train
dataA,F62-40.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-40.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-40.png,train
dataA,F62-41.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-41.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-41.png,train
dataA,F62-50.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-50.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-50.png,train
dataA,F62-51.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-51.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-51.png,train
dataA,F62-60.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-60.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-60.png,train
dataA,F62-61.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-61.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-61.png,train
dataA,F62-70.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-70.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-70.png,train
dataA,F62-71.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-71.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-71.png,train
dataA,F62-80.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-80.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-80.png,train
dataA,F62-81.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-81.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-81.png,train
dataA,F62-90.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-90.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-90.png,train
dataA,F62-91.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F62-91.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F62-91.png,train
dataA,F63-1.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-1.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-1.png,train
dataA,F63-10.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-10.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-10.png,train
dataA,F63-100.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-100.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-100.png,train
dataA,F63-11.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-11.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-11.png,train
dataA,F63-20.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-20.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-20.png,train
dataA,F63-21.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-21.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-21.png,train
dataA,F63-30.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-30.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-30.png,train
dataA,F63-31.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-31.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-31.png,train
dataA,F63-40.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-40.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-40.png,train
dataA,F63-41.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-41.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-41.png,train
dataA,F63-50.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-50.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-50.png,train
dataA,F63-51.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-51.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-51.png,train
dataA,F63-60.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-60.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-60.png,train
dataA,F63-61.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-61.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-61.png,train
dataA,F63-70.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-70.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-70.png,train
dataA,F63-71.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-71.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-71.png,train
dataA,F63-80.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-80.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-80.png,train
dataA,F63-81.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-81.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-81.png,train
dataA,F63-90.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-90.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-90.png,train
dataA,F63-91.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F63-91.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F63-91.png,train
dataA,F64-1.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-1.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-1.png,train
dataA,F64-10.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-10.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-10.png,train
dataA,F64-100.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-100.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-100.png,train
dataA,F64-11.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-11.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-11.png,train
dataA,F64-20.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-20.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-20.png,train
dataA,F64-21.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-21.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-21.png,train
dataA,F64-30.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-30.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-30.png,train
dataA,F64-31.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-31.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-31.png,train
dataA,F64-40.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-40.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-40.png,train
dataA,F64-41.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-41.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-41.png,train
dataA,F64-50.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-50.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-50.png,train
dataA,F64-51.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-51.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-51.png,train
dataA,F64-60.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-60.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-60.png,train
dataA,F64-61.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-61.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-61.png,train
dataA,F64-70.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-70.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-70.png,train
dataA,F64-71.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-71.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-71.png,train
dataA,F64-80.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-80.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-80.png,train
dataA,F64-81.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-81.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-81.png,train
dataA,F64-90.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-90.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-90.png,train
dataA,F64-91.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F64-91.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F64-91.png,train
dataA,F65-1.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-1.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-1.png,train
dataA,F65-10.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-10.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-10.png,train
dataA,F65-100.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-100.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-100.png,train
dataA,F65-11.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-11.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-11.png,train
dataA,F65-20.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-20.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-20.png,train
dataA,F65-21.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-21.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-21.png,train
dataA,F65-30.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-30.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-30.png,train
dataA,F65-31.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-31.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-31.png,train
dataA,F65-40.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-40.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-40.png,train
dataA,F65-41.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-41.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-41.png,train
dataA,F65-50.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-50.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-50.png,train
dataA,F65-51.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-51.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-51.png,train
dataA,F65-60.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-60.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-60.png,train
dataA,F65-61.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-61.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-61.png,train
dataA,F65-70.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-70.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-70.png,train
dataA,F65-71.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-71.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-71.png,train
dataA,F65-80.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-80.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-80.png,train
dataA,F65-81.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-81.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-81.png,train
dataA,F65-90.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-90.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-90.png,train
dataA,F65-91.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F65-91.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F65-91.png,train
dataA,F66-1.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-1.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-1.png,train
dataA,F66-10.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-10.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-10.png,train
dataA,F66-100.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-100.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-100.png,train
dataA,F66-11.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-11.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-11.png,train
dataA,F66-20.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-20.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-20.png,train
dataA,F66-21.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-21.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-21.png,train
dataA,F66-30.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-30.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-30.png,train
dataA,F66-31.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-31.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-31.png,train
dataA,F66-40.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-40.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-40.png,train
dataA,F66-41.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-41.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-41.png,train
dataA,F66-50.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-50.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-50.png,train
dataA,F66-51.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-51.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-51.png,train
dataA,F66-60.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-60.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-60.png,train
dataA,F66-61.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-61.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-61.png,train
dataA,F66-70.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-70.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-70.png,train
dataA,F66-71.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-71.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-71.png,train
dataA,F66-80.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-80.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-80.png,train
dataA,F66-81.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-81.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-81.png,train
dataA,F66-90.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-90.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-90.png,train
dataA,F66-91.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F66-91.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F66-91.png,train
dataA,F67-1.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F67-1.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F67-1.png,train
dataA,F67-10.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F67-10.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F67-10.png,train
dataA,F67-100.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F67-100.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F67-100.png,train
dataA,F67-11.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F67-11.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F67-11.png,train
dataA,F67-20.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F67-20.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F67-20.png,train
dataA,F67-21.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraRGB/F67-21.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataA/dataA/CameraSeg/F67-21.png,train
